date,ndvi,ebi,cloud_cover
2017-01-17,0.3603106998158459,-0.006270021352182499,0.62949
2017-01-17,0.34199123671726184,-0.0067441535811922845,6.203971
2017-01-27,0.39452480335711115,-0.0043682430235057095,4.453349
2017-01-27,0.39581058375132433,-0.004288505548584428,8.198782
2017-03-28,0.6199383162235621,0.004501786683239486,16.717607
2017-04-02,0.6309953183215645,0.0023625294422568413,16.665754
2017-04-02,0.5992163831219305,0.002129556976028324,0.328799
2017-04-02,0.6258300232030367,0.0023807661647832564,0.782545
2017-04-02,0.5949639770730403,0.0021102026426891274,0.012188
2017-05-17,0.20800681168127613,-0.017027469530401067,2.896115
2017-05-27,0.20325200581764893,-0.022103262609862152,0.037049
2017-06-06,0.1936604760492852,-0.023740933216086026,0.782874
2017-06-06,0.20889575527967544,-0.024141708616123383,27.654192
2017-06-06,0.19211600010956206,-0.0235990897844841,0.88929
2017-06-16,0.192067047732236,-0.0244790951022208,7.315689
2017-06-16,0.18077191429207332,-0.024906438511520752,0.002455
2017-06-16,0.17968756122595073,-0.02483773176430131,0.087748
2017-06-21,0.17826688759663545,-0.02516392281931581,16.336608
2017-06-21,0.1679694375810204,-0.025558885898292586,0.319266
2017-06-21,0.16713931264188003,-0.025501692391403773,0.04415
2017-06-26,0.18718960947835953,-0.025499765963947863,0.173841
2017-06-26,0.1761940815926192,-0.02589586622785407,0.005116
2017-06-26,0.18607542882295597,-0.025531616950883712,1.216545
2017-06-26,0.1750549761051261,-0.025741702757263403,0.077292
2017-07-01,0.16952503819264278,-0.026423279105897313,0.005157
2017-07-01,0.17938826316779535,-0.026246217455189822,16.943142
2017-07-01,0.16879744775727878,-0.026380103447570212,0.04308
2017-07-06,0.15808825737736246,-0.026314275902129956,0.00121
2017-07-06,0.16759394293474508,-0.026029428291927958,1.317195
2017-07-06,0.15653203776314548,-0.026034383984786986,0.084761
2017-07-11,0.16333397852609857,-0.027441742612793436,20.713544
2017-07-11,0.15175351368002782,-0.02748849574805606,0.823826
2017-07-11,0.1585591138374004,-0.02645327327473862,4.487503
2017-07-11,0.15253916324041084,-0.02784398832838634,2.379056
2017-07-21,0.1766717504350382,-0.027252642175255876,5.249064
2017-07-21,0.16573759957439027,-0.02756718934739685,0.001226
2017-07-21,0.1758184462138383,-0.027316349305589214,0.848796
2017-07-21,0.1658018728062242,-0.02773549274988817,0.00239
2017-07-26,0.15968297667238693,-0.02669875701417851,7.304883
2017-07-26,0.15634037437152035,-0.02606111770535505,2.361883
2017-07-26,0.14805041156399568,-0.026912893509586696,0.007158
2017-07-31,0.16196873392012812,-0.027254192906305208,17.916447
2017-07-31,0.15211404781803378,-0.02760970692305507,0.001161
2017-07-31,0.15095313135573718,-0.027466174366546327,0.001526
2017-08-05,0.16844145669861174,-0.02567654077440179,19.919592
2017-08-05,0.16535156340214147,-0.025278942822279937,7.751852
2017-08-10,0.1810253811916832,-0.027511121355331476,18.793179
2017-08-10,0.1696471875224148,-0.028027203949296118,0.447412
2017-08-10,0.17747358404708383,-0.02679702346005506,0.019701
2017-08-10,0.1687626113785839,-0.02797945265430034,7.23E-4
2017-08-15,0.16759135138579764,-0.027189076368510052,17.814633
2017-08-15,0.17737980911093862,-0.026599704909198524,13.321728
2017-08-20,0.15514795416890872,-0.02832747942746871,6.529527
2017-08-25,0.1578628764191514,-0.02749852725917364,0.551485
2017-08-30,0.11681432150378628,-0.020622995302892626,24.188948
2017-08-30,0.11228062191907547,-0.018076563800825167,18.18119
2017-08-30,0.11936840311355079,-0.021600508960681174,23.039964
2017-09-09,0.17097031599564935,-0.023416751486243427,9.209979
2017-09-09,0.16319400846885493,-0.024663861441550885,0.675413
2017-09-09,0.16941063258637412,-0.02337114359210636,0.876381
2017-09-09,0.16383857660418535,-0.024922567802871214,0.3904
2017-09-14,0.16433018494387017,-0.021669229550342995,15.178914
2017-09-14,0.1570346646459643,-0.022910514712352434,2.529491
2017-09-19,0.17117422488523676,-0.022874981962458893,13.024333
2017-09-19,0.16160432600391655,-0.023834402009931352,0.288875
2017-09-19,0.1693087488916244,-0.022852890175609483,29.290858
2017-09-19,0.15980684093363218,-0.023608359543719794,11.108641
2017-09-24,0.17465245877256458,-0.022223237460190334,0.002452
2017-09-24,0.1653919041821313,-0.023100349616533036,0.002819
2017-09-24,0.16416275131477687,-0.023052056307523393,0.011988
2017-09-29,0.1653896346807386,-0.022797050672896033,0.00149
2017-09-29,0.1575706907055805,-0.023972563139055863,0.054432
2017-10-04,0.17944947046942544,-0.023007114925016378,0.791799
2017-10-04,0.1694264598381403,-0.023983750898509595,5.405971
2017-10-04,0.1777914013208973,-0.023008940179731086,1.262899
2017-10-09,0.16754157989750654,-0.023648805665753087,3.302879
2017-10-09,0.1638685597714294,-0.024335165254696214,0.582222
2017-10-14,0.17004887541435398,-0.022569074281611257,2.615674
2017-10-14,0.16145725000375338,-0.023619936911779906,0.820263
2017-10-14,0.16841740385016826,-0.022571327672058883,4.634176
2017-10-14,0.16180795225981048,-0.023857994804099343,1.269954
2017-10-19,0.1473709932395824,-0.023932194827408812,0.088892
2017-10-19,0.14720648551193183,-0.024112624581560584,0.030156
2017-10-24,0.1761987631722137,-0.022862160061286833,0.004121
2017-10-24,0.1657435487565546,-0.023775049980586216,0.001798
2017-10-24,0.17403048673897648,-0.022782178371745655,0.002064
2017-10-29,0.15612444819138505,-0.02435224909490234,26.809475
2017-11-08,0.15182825458677737,-0.022751542897371215,26.081446
2017-11-13,0.13556408750815552,-0.020217454373004984,24.257647
2017-11-18,0.1762549943787776,-0.02371703783078659,4.548927
2017-11-18,0.18904901208311145,-0.02270596059181568,6.274001
2017-11-18,0.17655144880540852,-0.024159689772871293,6.227375
2017-11-23,0.16637591726503692,-0.02179456190501336,5.579318
2017-11-23,0.15716294591544008,-0.02295169292435991,1.182073
2017-11-28,0.17170179158415744,-0.02221447808489356,19.159748
2017-11-28,0.15935871166091534,-0.02262059335588368,14.823769
2017-12-03,0.1271186026550032,-0.014490311190032223,22.244857
2017-12-08,0.19118195828657014,-0.02561499379725597,20.669022
2017-12-13,0.17933169404821075,-0.02282720125446793,9.307792
2017-12-13,0.16966776517288493,-0.023454742473131736,10.342468
2017-12-13,0.1804048640341028,-0.025391480478747,14.736241
2018-01-07,0.15733471387682954,-0.019341638482868146,25.943819
2018-01-22,0.20860042955263228,-0.013648860874342153,0.014902
2018-01-22,0.1970778501323791,-0.01412915128478176,0.012054
2018-01-27,0.2028301526839357,-0.01287957343254705,10.673946
2018-01-27,0.18930071013084573,-0.012942653338978774,7.024851
2018-02-06,0.22201980256224602,-0.013188953365959639,19.286539
2018-02-06,0.20755122382642913,-0.013872089881676994,0.629105
2018-02-06,0.2189443012858514,-0.01295936443915296,14.249939
2018-02-06,0.20476706516420112,-0.013462004333398945,0.040587
2018-02-11,0.21962804412074977,-0.014301487800627684,11.660808
2018-02-11,0.20745378391493952,-0.014908899166056174,3.192823
2018-02-16,0.21699384590998405,-0.015506048306410992,0.002732
2018-02-16,0.21260596549210806,-0.015143579187928405,0.13036
2018-02-16,0.19842157574155245,-0.01568938043068147,0.002671
2018-02-21,0.2064525925916378,-0.01612156372737601,19.241442
2018-02-21,0.19297905141102906,-0.016784987533488352,0.008762
2018-02-21,0.20396146642704804,-0.01591112688075748,7.284094
2018-02-21,0.19096383545254209,-0.016368586419004367,0.009675
2018-02-26,0.11197060458532938,-0.01008419482741354,9.751298
2018-03-08,0.18318377871934205,-0.01422766275013418,8.757772
2018-03-08,0.16974079368473308,-0.014521227719904222,21.958932
2018-03-23,0.16284586358529185,-0.0015218894439852258,15.959045
2018-03-28,0.2693326709240094,-0.007842769542223108,3.791311
2018-03-28,0.2668758759325421,-0.007024647278319474,0.009963
2018-04-12,0.2980196538642664,-0.00773533613379412,2.876961
2018-04-12,0.2966535412049433,-0.007698558867061273,16.694029
2018-04-12,0.2768580268342232,-0.007594829809038569,9.976606
2018-04-17,0.2530837786052456,-0.008040457020674121,2.592112
2018-04-22,0.24764082024842296,-0.011432962251567704,0.040272
2018-04-22,0.2297641783635587,-0.01202203012352133,0.111476
2018-04-27,0.23197962976695996,-0.013561391482217135,0.476959
2018-04-27,0.21319349363895282,-0.014114648003271437,0.221509
2018-04-27,0.2304948485495274,-0.013745198859303972,5.225796
2018-05-02,0.21593974102735863,-0.014197734782497608,5.742018
2018-05-02,0.19748370204912763,-0.014639822075042044,0.325092
2018-05-02,0.21352654519015715,-0.014273009591999118,21.502669
2018-05-07,0.19488406434738947,-0.016038574694272948,7.192551
2018-05-07,0.1784456580074294,-0.016701240334018135,0.265268
2018-05-07,0.19285769663657631,-0.016176888624919138,11.201476
2018-05-07,0.1772195119851604,-0.0166358071468716,0.013719
2018-05-12,0.1854806284147753,-0.01778244039996228,27.315879
2018-05-17,0.17277165808101788,-0.018208234696669354,0.791129
2018-05-17,0.15796680563715135,-0.018787706660061798,0.165471
2018-05-17,0.17295604426495453,-0.01859053162602615,0.195988
2018-05-22,0.15257408358992314,-0.018685055809765486,15.471326
2018-05-22,0.14084815982205418,-0.01924875938971624,5.901809
2018-05-22,0.151507190570993,-0.018759969160652465,15.22458
2018-05-22,0.13709492448997251,-0.018745250249444012,0.014044
2018-05-27,0.15716236239139808,-0.01967347023272046,16.105521
2018-05-27,0.15551392991638494,-0.019781988649385907,2.243108
2018-05-27,0.14443438991245128,-0.020163577405760486,9.460941
2018-06-01,0.1578773368153458,-0.019700432221949057,0.067591
2018-06-01,0.14600690780961723,-0.020209512364961553,0.017316
2018-06-01,0.15690600918317052,-0.019775318846724774,0.756437
2018-06-01,0.14547342985721215,-0.02016522528709884,0.02568
2018-06-06,0.15511973652917332,-0.021131619575791846,26.68879
2018-06-06,0.1429131788351032,-0.02135432616383281,0.068775
2018-06-06,0.154419969174515,-0.021265744776533483,26.123491
2018-06-06,0.14138735570127423,-0.021133018800997532,0.040235
2018-06-11,0.1320746203554653,-0.020729130239746995,0.042674
2018-06-11,0.14203592415066998,-0.02037405393265084,1.966679
2018-06-16,0.14257491810019474,-0.021435923125700238,28.839281
2018-06-21,0.13998546145411322,-0.02169764088431733,0.218685
2018-06-21,0.1495816681454334,-0.021279987126511166,19.577809
2018-06-26,0.1343616805523884,-0.022207228507348954,0.959416
2018-06-26,0.14452379804162238,-0.02185802735343282,13.840084
2018-07-06,0.1433900373663661,-0.021834890326526017,0.03644
2018-07-06,0.1326592255768085,-0.022362324014080406,0.320749
2018-07-06,0.14329816266392453,-0.02214343730818238,0.14776
2018-07-06,0.1317010316525738,-0.022277935976898134,0.494142
2018-07-11,0.1266858885098321,-0.0215448552213071,14.802028
2018-07-11,0.1262362671162874,-0.02168009993457772,10.492904
2018-07-16,0.11507789207580334,-0.02155794513505989,11.67451
2018-07-16,0.11626462594938164,-0.021921358379535627,22.70817
2018-07-21,0.11433284910906151,-0.020482010874232067,21.238822
2018-07-21,0.10846881535181456,-0.021742774858494174,19.990504
2018-07-26,0.13536534239679104,-0.022135013882478762,29.825431
2018-07-26,0.1215401585533494,-0.021853722872777554,1.130494
2018-07-26,0.13319497516146717,-0.02202588216660448,18.242335
2018-07-26,0.1250962646357181,-0.02292503147362995,1.169787
2018-07-31,0.11978210753652685,-0.020269663904778076,10.275022
2018-07-31,0.11738095182716912,-0.020032691102920493,0.004847
2018-07-31,0.12279669428414608,-0.02357033757357444,0.00294
2018-08-05,0.14705435638325295,-0.022604662958733535,14.842014
2018-08-05,0.1363908113230992,-0.022901208523669284,1.3161
2018-08-05,0.14414425496015323,-0.02210239167207147,5.458598
